Order Date,Category,Sales
2014-05-13,Technology,87.4
2014-05-14,Furniture,458.42999999999995
2014-05-14,Office Supplies,2019.978
2014-05-14,Technology,587.97
2014-05-15,Furniture,1179.6699999999998
2014-05-15,Office Supplies,964.53
2014-05-15,Technology,2037.862
2014-05-16,Furniture,303.544
2014-05-16,Office Supplies,77.00800000000001
2014-05-16,Technology,40.712
2014-05-17,Office Supplies,221.024
2014-05-19,Furniture,342.0
2014-05-19,Office Supplies,902.076
2014-05-19,Technology,586.432
2014-05-20,Furniture,2624.58
2014-05-20,Office Supplies,1108.57
2014-05-20,Technology,1186.032
2014-05-21,Furniture,525.2520000000001
2014-05-21,Office Supplies,1005.998
2014-05-21,Technology,1466.3280000000002
2014-05-22,Furniture,520.0500000000001
2014-05-22,Office Supplies,17.97
2014-05-23,Furniture,181.986
2014-05-23,Office Supplies,86.116
2014-05-23,Technology,68.46
2014-05-24,Furniture,171.288
2014-05-24,Office Supplies,70.148
2014-05-26,Furniture,18.84
2014-05-26,Office Supplies,747.186
2014-05-26,Technology,120.0
2014-05-27,Office Supplies,247.16
2014-05-27,Technology,23.08
2014-05-28,Furniture,512.3
2014-05-28,Office Supplies,604.9100000000001
2014-05-28,Technology,967.698
2014-05-29,Furniture,799.689
2014-05-29,Office Supplies,158.118
2014-05-29,Technology,522.296
2014-05-30,Furniture,71.664
2014-05-30,Office Supplies,619.444
2014-05-31,Furniture,468.22839999999997
2014-05-31,Office Supplies,76.50999999999999
2014-05-31,Technology,192.15200000000004
2014-06-02,Furniture,1925.88
2014-06-02,Office Supplies,2850.246
2014-06-02,Technology,282.236
2014-06-03,Office Supplies,132.736
2014-06-03,Technology,2.97
2014-06-04,Furniture,661.5039999999999
2014-06-04,Office Supplies,247.26999999999998
2014-06-04,Technology,2043.2620000000002
2014-06-05,Furniture,62.32000000000001
2014-06-05,Office Supplies,145.10999999999999
2014-06-05,Technology,71.98400000000001
2014-06-06,Office Supplies,20.736000000000004
2014-06-06,Technology,470.3760000000001
2014-06-07,Furniture,4.95
2014-06-07,Office Supplies,26.400000000000002
2014-06-09,Furniture,1497.666
2014-06-09,Office Supplies,240.732
2014-06-09,Technology,488.64000000000004
2014-06-10,Furniture,132.901
2014-06-10,Office Supplies,806.2320000000001
2014-06-11,Furniture,514.165
2014-06-11,Office Supplies,1497.922
2014-06-11,Technology,501.256
2014-06-12,Furniture,455.21200000000005
2014-06-12,Office Supplies,739.8820000000001
2014-06-12,Technology,385.80000000000007
2014-06-13,Furniture,1337.124
2014-06-13,Office Supplies,206.94799999999998
2014-06-13,Technology,135.89600000000002
2014-06-14,Furniture,761.438
2014-06-14,Office Supplies,346.596
2014-06-14,Technology,47.984
2014-06-16,Furniture,928.2080000000001
2014-06-16,Office Supplies,481.45400000000006
2014-06-16,Technology,2647.848
2014-06-17,Furniture,1514.92
2014-06-17,Office Supplies,471.352
2014-06-17,Technology,737.922
2014-06-18,Furniture,155.25
2014-06-18,Office Supplies,235.582
2014-06-18,Technology,3505.84
2014-06-19,Furniture,917.9234999999999
2014-06-19,Office Supplies,113.232
2014-06-20,Furniture,1306.7049999999997
2014-06-20,Office Supplies,583.788
2014-06-20,Technology,225.44799999999998
2014-06-21,Office Supplies,134.348
2014-06-21,Technology,893.8799999999999
2014-06-22,Furniture,17.92
2014-06-22,Office Supplies,577.736
2014-06-23,Furniture,487.96
2014-06-23,Office Supplies,91.05900000000001
2014-06-25,Furniture,449.454
2014-06-25,Office Supplies,838.16
2014-06-26,Furniture,1272.184
2014-06-26,Office Supplies,87.688
2014-06-26,Technology,148.48
2014-06-27,Furniture,800.0020000000001
2014-06-27,Office Supplies,1304.2
2014-06-27,Technology,2119.934
2014-06-28,Furniture,317.946
2014-06-28,Office Supplies,39.510000000000005
2014-06-28,Technology,1287.45
2014-06-30,Furniture,1381.2932
2014-06-30,Office Supplies,3078.388
2014-06-30,Technology,62.31
2014-07-01,Furniture,2105.661
2014-07-01,Office Supplies,1614.732
2014-07-01,Technology,1001.5840000000001
2014-07-02,Office Supplies,639.83
2014-07-03,Office Supplies,169.192
2014-07-04,Furniture,1016.678
2014-07-04,Office Supplies,459.78400000000005
2014-07-04,Technology,5486.942
2014-07-06,Furniture,332.028
2014-07-06,Office Supplies,64.366
2014-07-06,Technology,79.96
2014-07-07,Furniture,361.37600000000003
2014-07-07,Office Supplies,19.002000000000002
2014-07-08,Furniture,87.21000000000001
2014-07-08,Office Supplies,52.35600000000001
2014-07-08,Technology,1480.6839999999997
2014-07-09,Furniture,484.1
2014-07-09,Office Supplies,1304.2640000000001
2014-07-09,Technology,191.9
2014-07-10,Furniture,526.45
2014-07-10,Office Supplies,886.7839999999999
2014-07-10,Technology,257.98
2014-07-11,Furniture,18.84
2014-07-11,Office Supplies,340.374
2014-07-12,Office Supplies,236.89000000000001
2014-07-12,Technology,1492.002
2014-07-13,Office Supplies,3.816
2014-07-14,Furniture,91.00800000000001
2014-07-14,Office Supplies,373.94
2014-07-14,Technology,39.593999999999994
2014-07-15,Furniture,692.45
2014-07-15,Office Supplies,405.192
2014-07-15,Technology,2501.292
2014-07-16,Furniture,1847.529
2014-07-16,Office Supplies,242.8
2014-07-16,Technology,41.9
2014-07-17,Furniture,313.72400000000005
2014-07-17,Office Supplies,2.9120000000000004
2014-07-18,Furniture,1241.149
2014-07-18,Office Supplies,200.76000000000002
2014-07-18,Technology,749.964
2014-07-19,Furniture,1473.888
2014-07-19,Office Supplies,32.936
2014-07-19,Technology,599.97
2014-07-21,Furniture,539.4159999999999
2014-07-21,Office Supplies,1353.822
2014-07-21,Technology,389.97
2014-07-22,Furniture,661.44
2014-07-22,Office Supplies,843.86
2014-07-22,Technology,2180.6440000000002
2014-07-23,Furniture,526.3439999999999
2014-07-23,Technology,29.97
2014-07-24,Office Supplies,338.488
2014-07-24,Technology,559.7
2014-07-25,Technology,2399.96
2014-07-26,Furniture,456.79999999999995
2014-07-26,Office Supplies,341.94200000000006
2014-07-27,Furniture,362.352
2014-07-27,Technology,1649.95
2014-07-28,Furniture,324.65000000000003
2014-07-28,Office Supplies,39.16
2014-07-28,Technology,778.87
2014-07-29,Office Supplies,24.964000000000002
2014-07-29,Technology,1145.6000000000001
2014-07-30,Furniture,418.63
2014-07-30,Office Supplies,273.332
2014-07-30,Technology,699.3320000000001
2014-07-31,Office Supplies,433.426
2014-07-31,Technology,89.94999999999999
2014-08-01,Furniture,36.96
2014-08-01,Office Supplies,1157.276
2014-08-01,Technology,363.792
2014-08-02,Office Supplies,277.72400000000005
2014-08-02,Technology,1807.926
2014-08-04,Furniture,307.332
2014-08-04,Office Supplies,184.20000000000002
2014-08-04,Technology,39.816
2014-08-05,Office Supplies,20.07
2014-08-06,Office Supplies,423.896
2014-08-06,Technology,79.78
2014-08-07,Furniture,161.14000000000001
2014-08-07,Office Supplies,437.93600000000004
2014-08-07,Technology,824.95
2014-08-08,Furniture,258.934
2014-08-08,Office Supplies,2033.69
2014-08-08,Technology,1187.0000000000002
2014-08-11,Furniture,121.3
2014-08-11,Office Supplies,247.27999999999997
2014-08-11,Technology,1454.4900000000002
2014-08-12,Office Supplies,555.1419999999999
2014-08-12,Technology,153.584
2014-08-13,Furniture,1834.8200000000002
2014-08-13,Office Supplies,1140.6999999999998
2014-08-13,Technology,717.5640000000001
2014-08-14,Furniture,455.63199999999995
2014-08-14,Office Supplies,2185.9480000000003
2014-08-14,Technology,1.584
2014-08-15,Furniture,418.29599999999994
2014-08-15,Office Supplies,22.439999999999998
2014-08-16,Office Supplies,1949.872
2014-08-17,Office Supplies,80.56400000000001
2014-08-18,Furniture,4970.114
2014-08-18,Office Supplies,4377.038
2014-08-18,Technology,170.136
2014-08-19,Furniture,204.38
2014-08-19,Office Supplies,4472.954000000001
2014-08-19,Technology,2401.15
2014-08-20,Office Supplies,512.446
2014-08-21,Office Supplies,549.11
2014-08-21,Technology,143.84
2014-08-22,Furniture,2093.584
2014-08-22,Office Supplies,5992.322000000001
2014-08-22,Technology,465.1480000000001
2014-08-23,Furniture,524.54
2014-08-24,Furniture,2.7840000000000003
2014-08-24,Office Supplies,219.66400000000002
2014-08-24,Technology,4367.896000000001
2014-08-25,Office Supplies,685.0560000000002
2014-08-26,Furniture,130.98
2014-08-26,Office Supplies,231.00800000000004
2014-08-27,Furniture,64.96
2014-08-27,Office Supplies,53.72
2014-08-27,Technology,71.98
2014-08-28,Furniture,2037.7399999999998
2014-08-28,Office Supplies,1804.9560000000001
2014-08-28,Technology,2347.8420000000006
2014-08-29,Furniture,1137.75
2014-08-29,Office Supplies,270.714
2014-08-29,Technology,35.168
2014-08-30,Furniture,148.02
2014-08-30,Office Supplies,87.44800000000001
2014-09-01,Furniture,569.5680000000001
2014-09-01,Office Supplies,1243.954
2014-09-01,Technology,1349.308
2014-09-02,Furniture,896.72
2014-09-02,Office Supplies,345.1
2014-09-02,Technology,19.99
2014-09-03,Furniture,2527.552
2014-09-03,Office Supplies,2852.518
2014-09-03,Technology,3974.784
2014-09-04,Furniture,620.631
2014-09-04,Office Supplies,589.448
2014-09-04,Technology,385.77
2014-09-05,Furniture,3722.982
2014-09-05,Office Supplies,1477.4840000000002
2014-09-05,Technology,159.736
2014-09-06,Office Supplies,237.476
2014-09-06,Technology,89.568
2014-09-08,Furniture,470.688
2014-09-08,Office Supplies,2388.661
2014-09-08,Technology,989.216
2014-09-09,Furniture,1000.2389999999999
2014-09-09,Office Supplies,236.072
2014-09-09,Technology,948.016
2014-09-10,Furniture,482.56399999999996
2014-09-10,Office Supplies,1427.003
2014-09-10,Technology,2446.4939999999997
2014-09-11,Furniture,362.352
2014-09-11,Office Supplies,1290.524
2014-09-11,Technology,853.77
2014-09-12,Furniture,2810.8940000000002
2014-09-12,Office Supplies,2529.2000000000003
2014-09-12,Technology,223.91199999999998
2014-09-13,Furniture,8.36
2014-09-13,Office Supplies,483.19
2014-09-14,Office Supplies,15.920000000000002
2014-09-15,Furniture,830.718
2014-09-15,Office Supplies,1307.0800000000002
2014-09-15,Technology,2229.549
2014-09-16,Furniture,2612.768
2014-09-16,Office Supplies,3482.8280000000004
2014-09-16,Technology,1189.43
2014-09-17,Furniture,22.512000000000004
2014-09-17,Office Supplies,633.186
2014-09-17,Technology,193.952
2014-09-18,Furniture,2335.29
2014-09-18,Office Supplies,658.206
2014-09-18,Technology,1985.73
2014-09-19,Furniture,30.14
2014-09-19,Office Supplies,872.79
2014-09-19,Technology,609.0
2014-09-20,Furniture,481.80400000000003
2014-09-20,Office Supplies,262.954
2014-09-20,Technology,903.4300000000001
2014-09-21,Furniture,5496.174000000001
2014-09-21,Office Supplies,113.824
2014-09-21,Technology,1749.92
2014-09-22,Office Supplies,186.212
2014-09-22,Technology,151.96
2014-09-23,Furniture,254.03
2014-09-23,Office Supplies,5854.139000000001
2014-09-23,Technology,1763.044
2014-09-24,Furniture,804.7320000000001
2014-09-24,Office Supplies,1011.1759999999999
2014-09-24,Technology,579.8779999999999
2014-09-25,Furniture,1427.24
2014-09-25,Office Supplies,438.57800000000003
2014-09-25,Technology,4584.644
2014-09-26,Furniture,805.736
2014-09-26,Office Supplies,486.517
2014-09-26,Technology,119.96000000000001
2014-09-27,Furniture,428.376
2014-09-27,Office Supplies,1058.2
2014-09-29,Furniture,42.016000000000005
2014-09-29,Office Supplies,462.87100000000004
2014-09-29,Technology,54.38400000000001
2014-09-30,Furniture,553.688
2014-09-30,Office Supplies,813.906
2014-09-30,Technology,576.486
2014-10-01,Office Supplies,380.78
2014-10-01,Technology,159.98
2014-10-02,Furniture,559.76
2014-10-02,Office Supplies,609.066
2014-10-02,Technology,1809.64
2014-10-03,Furniture,2758.4640000000004
2014-10-03,Office Supplies,2139.6240000000003
2014-10-03,Technology,519.934
2014-10-04,Furniture,255.20800000000003
2014-10-04,Office Supplies,1877.3020000000001
2014-10-04,Technology,371.96999999999997
2014-10-05,Furniture,19.98
2014-10-06,Furniture,935.8020000000001
2014-10-06,Office Supplies,228.30800000000002
2014-10-06,Technology,5520.505999999999
2014-10-07,Furniture,41.96
2014-10-07,Office Supplies,1137.732
2014-10-07,Technology,319.96
2014-10-08,Furniture,462.43
2014-10-08,Office Supplies,739.822
2014-10-08,Technology,1546.9579999999999
2014-10-09,Furniture,145.764
2014-10-09,Office Supplies,83.44
2014-10-09,Technology,379.15200000000004
2014-10-10,Furniture,1333.393
2014-10-10,Office Supplies,163.19600000000003
2014-10-11,Furniture,239.358
2014-10-13,Furniture,3123.328
2014-10-13,Office Supplies,233.788
2014-10-13,Technology,2278.238
2014-10-14,Furniture,1514.996
2014-10-14,Office Supplies,6648.882
2014-10-14,Technology,241.924
2014-10-15,Furniture,9.46
2014-10-15,Office Supplies,78.51199999999999
2014-10-15,Technology,46.36
2014-10-16,Furniture,532.96
2014-10-16,Office Supplies,484.9800000000001
2014-10-17,Furniture,2422.558
2014-10-17,Office Supplies,432.526
2014-10-17,Technology,618.5130000000001
2014-10-18,Office Supplies,73.56
2014-10-18,Technology,52.792
2014-10-20,Furniture,531.1622
2014-10-20,Office Supplies,1924.4520000000002
2014-10-20,Technology,326.25600000000003
2014-10-21,Furniture,328.29999999999995
2014-10-21,Office Supplies,989.5740000000001
2014-10-21,Technology,15.984000000000002
2014-10-22,Furniture,1470.2380000000003
2014-10-22,Office Supplies,1268.655
2014-10-22,Technology,1798.308
2014-10-23,Furniture,1005.3409999999999
2014-10-23,Office Supplies,468.278
2014-10-23,Technology,13685.258
2014-10-24,Furniture,1193.4
2014-10-24,Office Supplies,380.07400000000007
2014-10-24,Technology,1778.92
2014-10-25,Furniture,517.4050000000001
2014-10-25,Office Supplies,11.68
2014-10-27,Furniture,356.85
2014-10-27,Office Supplies,442.836
2014-10-27,Technology,200.18199999999996
2014-10-28,Furniture,746.241
2014-10-28,Office Supplies,145.095
2014-10-28,Technology,194.98399999999998
2014-10-29,Furniture,77.952
2014-10-29,Office Supplies,280.59799999999996
2014-10-29,Technology,50.176
2014-10-30,Office Supplies,46.96
2014-10-31,Furniture,1301.758
2014-10-31,Office Supplies,2133.092
2014-10-31,Technology,590.88
2014-11-01,Office Supplies,15.16
2014-11-01,Technology,508.76800000000003
2014-11-02,Furniture,2665.62
2014-11-02,Office Supplies,255.81
2014-11-03,Furniture,1159.624
2014-11-03,Office Supplies,2025.652
2014-11-03,Technology,3109.1099999999997
2014-11-04,Furniture,2524.0499999999997
2014-11-04,Office Supplies,407.50100000000003
2014-11-04,Technology,1605.386
2014-11-05,Furniture,523.764
2014-11-05,Office Supplies,473.7680000000001
2014-11-05,Technology,9670.564
2014-11-06,Furniture,396.024
2014-11-06,Office Supplies,815.552
2014-11-06,Technology,1143.488
2014-11-07,Furniture,2681.362
2014-11-07,Office Supplies,1481.478
2014-11-07,Technology,125.91000000000001
2014-11-08,Furniture,623.3219999999999
2014-11-08,Office Supplies,160.892
2014-11-08,Technology,1629.1640000000002
2014-11-09,Furniture,274.20000000000005
2014-11-09,Office Supplies,109.9
2014-11-10,Furniture,883.018
2014-11-10,Office Supplies,2250.7200000000003
2014-11-10,Technology,1617.7540000000001
2014-11-11,Furniture,1482.52
2014-11-11,Office Supplies,1444.8280000000002
2014-11-11,Technology,1080.2
2014-11-12,Furniture,123.84000000000002
2014-11-12,Office Supplies,1656.194
2014-11-12,Technology,35.184
2014-11-13,Furniture,250.30400000000003
2014-11-13,Office Supplies,1375.124
2014-11-13,Technology,1285.9579999999999
2014-11-14,Furniture,2765.6532
2014-11-14,Office Supplies,1971.528
2014-11-14,Technology,1896.239
2014-11-15,Furniture,321.568
2014-11-15,Office Supplies,225.19799999999998
2014-11-15,Technology,287.892
2014-11-16,Furniture,559.2
2014-11-17,Furniture,289.59
2014-11-17,Office Supplies,1225.466
2014-11-17,Technology,3240.178
2014-11-18,Furniture,515.4928
2014-11-18,Office Supplies,1722.2099999999998
2014-11-18,Technology,11457.18
2014-11-19,Furniture,152.96599999999998
2014-11-19,Office Supplies,1109.3200000000002
2014-11-19,Technology,207.47000000000003
2014-11-20,Furniture,2603.165
2014-11-20,Office Supplies,4762.138999999999
2014-11-20,Technology,31.968000000000004
2014-11-21,Furniture,880.862
2014-11-21,Office Supplies,274.482
2014-11-21,Technology,1832.93
2014-11-22,Furniture,98.4
2014-11-22,Office Supplies,382.64
2014-11-22,Technology,1755.144
2014-11-23,Office Supplies,35.712
2014-11-24,Furniture,186.697
2014-11-24,Office Supplies,445.964
2014-11-24,Technology,520.4480000000001
2014-11-25,Furniture,1734.028
2014-11-25,Office Supplies,2832.945
2014-11-25,Technology,392.668
2014-11-26,Furniture,2639.3089999999997
2014-11-26,Office Supplies,686.928
2014-11-26,Technology,339.91999999999996
2014-11-27,Furniture,1375.6
2014-11-27,Office Supplies,463.89000000000004
2014-11-27,Technology,3208.682
2014-11-28,Furniture,65.78
2014-11-28,Office Supplies,1185.016
2014-11-28,Technology,367.458
2014-11-29,Furniture,4659.14
2014-11-29,Office Supplies,273.914
2014-11-29,Technology,1979.89
2014-11-30,Furniture,491.88800000000003
2014-12-01,Furniture,4129.727999999999
2014-12-01,Office Supplies,1417.566
2014-12-01,Technology,1097.988
2014-12-02,Furniture,2542.292
2014-12-02,Office Supplies,1371.45
2014-12-02,Technology,1417.4360000000001
2014-12-03,Furniture,3527.504
2014-12-03,Office Supplies,2665.612
2014-12-03,Technology,3758.066
2014-12-04,Furniture,591.84
2014-12-04,Office Supplies,447.932
2014-12-04,Technology,364.07000000000005
2014-12-05,Furniture,992.7819999999999
2014-12-05,Office Supplies,199.138
2014-12-05,Technology,1447.7179999999998
2014-12-06,Furniture,321.47999999999996
2014-12-06,Office Supplies,796.06
2014-12-06,Technology,335.596
2014-12-07,Office Supplies,10.68
2014-12-08,Furniture,82.38
2014-12-08,Office Supplies,2279.774
2014-12-08,Technology,554.36
2014-12-09,Furniture,3368.265
2014-12-09,Office Supplies,2632.752
2014-12-09,Technology,1642.0240000000001
2014-12-10,Furniture,1927.233
2014-12-10,Office Supplies,1447.079
2014-12-10,Technology,2096.078
2014-12-11,Furniture,2102.264
2014-12-11,Office Supplies,973.235
2014-12-11,Technology,798.06
2014-12-12,Furniture,1448.529
2014-12-12,Office Supplies,899.7460000000001
2014-12-12,Technology,475.69
2014-12-14,Furniture,489.01599999999996
2014-12-14,Office Supplies,91.92000000000002
2014-12-15,Furniture,1852.532
2014-12-15,Office Supplies,320.73199999999997
2014-12-15,Technology,1724.45
2014-12-16,Furniture,22.77
2014-12-16,Office Supplies,87.342
2014-12-16,Technology,196.776
2014-12-17,Furniture,197.71200000000002
2014-12-17,Office Supplies,321.09000000000003
2014-12-17,Technology,339.9
2014-12-18,Furniture,629.26
2014-12-18,Office Supplies,1398.498
2014-12-19,Furniture,1380.681
2014-12-19,Office Supplies,2115.91
2014-12-19,Technology,149.32
2014-12-20,Furniture,115.37800000000001
2014-12-20,Office Supplies,1780.548
2014-12-21,Office Supplies,377.736
2014-12-22,Furniture,15.92
2014-12-22,Office Supplies,1772.0500000000002
2014-12-22,Technology,352.96999999999997
2014-12-23,Furniture,4086.4559999999997
2014-12-23,Office Supplies,1851.813
2014-12-23,Technology,1503.752
2014-12-24,Furniture,282.114
2014-12-24,Office Supplies,1149.692
2014-12-24,Technology,494.97
2014-12-25,Furniture,1393.4940000000001
2014-12-25,Office Supplies,1479.6380000000001
2014-12-25,Technology,3359.9220000000005
2014-12-26,Furniture,832.454
2014-12-26,Office Supplies,1465.2649999999999
2014-12-26,Technology,401.20799999999997
2014-12-27,Office Supplies,814.5939999999999
2014-12-28,Office Supplies,13.248
2014-12-28,Technology,164.388
2014-12-29,Furniture,551.2568
2014-12-29,Office Supplies,1091.2440000000001
2014-12-29,Technology,14.850000000000001
2014-12-30,Furniture,2330.718
2014-12-30,Office Supplies,282.44
2014-12-30,Technology,302.376
2014-12-31,Furniture,323.136
2014-12-31,Office Supplies,299.724
2014-12-31,Technology,90.93
